file_name,number,title,date,author,publisher
bpt6k375750j	3017	Essai sur le système moderne de fortification adopté pour la défense de la frontière rhénane et suivi... dans les principaux ouvrages de ce genre construits maintenant sur le continent : présenté dans un mémoire étendu sur la forteresse de Coblentz prise comme exemple... / par le lieutenant-colonel J. H. Humfrey,... , traduit de l'anglais par Napoléon F***** [Fanjat]	1845	Humfrey, John Hambly (Colonel). Auteur du texte	J. Corréard (Paris)
bd6t53954194	3018	Cocanius, ou La guerromanie , comédie héroïque et burlesque, en 4 actes et en vers, faisant suite à celle du "Roi de Cocagne" de Legrand... par J.-F. Hurtaud-Delorme	1805	Hurtaud-Delorme, Jean-François. Auteur du texte	Capelle (Paris)
bpt6k57906378	3019	La Mort d'Orphée, ou les Fêtes de Bacchus, ballet héroïque de la composition de Mr Hus, représenté sur le théâtre de la Comédie-française, le... 6 juin 1759...	1759	Hus, Auguste (1735?-178.). Auteur du texte	Vve Delormel et fils (Paris)
bpt6k61214421	3020	Augustine et Benjamin, ou le Sargines de village, opéra-comique en 1 acte. Paroles des citoyens Bernard Valville et Eugène Hus, musique du citoyen Bruni. [Paris, Feydeau, 13 brumaire an 9.]	1800	Hus, Eugène (1758-1823). Auteur du texte ¤ Bernard-Valville, François (1767-1828). Auteur du texte	Huet (Paris)
bpt6k56297963	3021	De l'Occupation comme mode d'acquisition de la propriété, en droit des gens, par Louis Huÿn de Vernéville,...	1892	Huÿn de Vernéville, Louis. Auteur du texte	impr. de R. Vagner (Nancy)
bpt6k998664	3022	Empereur et Galiléen (3e éd.) / Henrik Ibsen , traduction de Ch. de Casanove, avec une préface	1902	Ibsen, Henrik (1828-1906). Auteur du texte	P. Stock (Paris)
bpt6k99864f	3023	Les prétendants à la couronne , Les guerriers à Helgeland (Nouv. éd.) / Henrik Ibsen , traduction Jacques Trigant-Geneste	1902	Ibsen, Henrik (1828-1906). Auteur du texte	P.-V. Stock (Paris)
bpt6k97841751	3024	La comédie de l'amour : pièce en trois actes et en vers / Henrik Ibsen , traduit du norvégien par le vicomte de Colleville et Fritz de Zepelin, d'après la 6e édition originale parue à Copenhague en 1891	1896	Ibsen, Henrik (1828-1906). Auteur du texte	A. Savine (Paris)
bpt6k1159826k	3025	Jeanne d'Arc : tragédie en trois actes et 1000 vers / Daniel Jackson	1909	Jackson, Daniel. Auteur du texte	impr., édition et publicité Belleville (Paris)
bpt6k5745736c	3026	La reine Esther : tragédie provençale, reproduction de l'édition unique de 1774 / [par Mardochée Astruc et Jacob de Lunel] , avec introduction et notes, par Ernest Sabatier	1877	Astruc, Mardochée (16..-17..? , rabbin). Auteur du texte ¤ Jacob de Lunel. Auteur du texte	A. Catelan (Nîmes)
bpt6k58435599	3027	L'Amour à l'anglaise, comédie vaudeville en 1 acte en prose, par MM. J.-A. Jacquelin et Rougemont... [Paris, Théâtre des jeunes élèves de la rue de Thionville, 5 ventôse an XI.]	1803	Jacquelin, Jacques-André (1776-1827). Auteur du texte ¤ Balisson de Rougemont, Michel-Nicolas (1781-1840). Auteur du texte	Hugelet (Paris)
bpt6k6101717f	3028	L'Amour à l'anglaise, comédie vaudeville en 1 acte en prose, par MM. J.-A. Jacquelin et Rougemont... [Paris, Théâtre des jeunes élèves de la rue de Thionville, 5 ventôse an XI.]. Edition 2	1816	Jacquelin, Jacques-André (1776-1827). Auteur du texte ¤ Balisson de Rougemont, Michel-Nicolas (1781-1840). Auteur du texte	Hugelet (Paris)
bpt6k5772112s	3029	L'Antiquo-manie, ou Le mariage sous la cheminée , comédie en un acte et en prose... par J.-A. Jacquelin...	1799	Jacquelin, Jacques-André (1776-1827). Auteur du texte	Fages (Paris)
bpt6k840104d	3030	Les Fils de Pharamond, ou La forêt enchantée , vaudeville féerie en trois actes et à grand spectacle, par M. J.-A. Jacquelin,...	1825	Jacquelin, Jacques-André (1776-1827). Auteur du texte	Bezou (Paris)
bpt6k8707844d	3031	Melyanthe et Cleonice, histoire trage-comique dediee a madame la princesse de Condé . Par Trophime Jacquin	1621	Jacquin, Trophime. Auteur du texte	A Paris chez Pierre Billaine rue St Jaques a la Bonne Foy. Avec privilege du Roy. 1621
bpt6k5844222j	3032	L'Amour et l'homoeopathie, vaudeville en 2 actes, par MM. Henry, Adolphe Jadin et Alphonse. [Paris, Porte Saint-Antoine, 5 octobre 1836.]	1836	Jadin, Adolphe (1794-1867). Auteur du texte ¤ Salin, Alphonse (1798-1878). Auteur du texte ¤ Tully, Henri de (1798-18..). Auteur du texte	J.-N. Barba (Paris)
bpt6k5838838f	3033	L'Argent du diable, comédie en 3 actes en prose, par MM. Victor Séjour et Jaime fils. [Paris, Variétés, 27 mars 1854.]	1854	Jaime, Adolphe (1824-1901). Auteur du texte	(Paris)
bpt6k5682668x	3034	La Boisière : drame en 5 actes. [suivi de] Quand on attend sa bourse ! : comédie, mêlé de chant, en un acte. Livr. 136 / par MM. Théodore Barrière et Jaime fils , par MM. Marc-Michel et Laurencin	18..	Jaime, Adolphe (1824-1901). Auteur du texte ¤ Michel, Marc (1812-1868). Auteur du texte ¤ Barrière, Théodore (1821-1877). Auteur du texte ¤ Laurencin (1806-1890). Auteur du texte	Michel Lévy frères (Paris)
bpt6k56826752	3035	La Boisière : drame en 5 actes. [suivi de] Quand on attend sa bourse ! : comédie, mêlé de chant, en un acte. Livr. 137 / par MM. Théodore Barrière et Jaime fils , par MM. Marc-Michel et Laurencin	18..	Jaime, Adolphe (1824-1901). Auteur du texte ¤ Michel, Marc (1812-1868). Auteur du texte ¤ Barrière, Théodore (1821-1877). Auteur du texte ¤ Laurencin (1806-1890). Auteur du texte	Michel Lévy frères (Paris)
bpt6k5690415r	3036	On demande un gouverneur : comédie-vaudeville en deux actes / par MM. A. Decourcelle et Jaime fils...	1858	Decourcelle, Adrien (1821-1892). Auteur du texte ¤ Jaime, Adolphe (1824-1901). Auteur du texte	Michel-Lévy frères (Paris)
bd6t5374777m	3037	A bas les hommes ! vaudeville en 2 actes, par MM. Cogniard, Jaime et Deslandes... [Paris, Variétés, 10 mai 1838.]	1838	Jaime, Ernest (1804-1884). Auteur du texte ¤ Cogniard frères. Auteur du texte ¤ Deslandes, Paulin (1806-1866). Auteur du texte	Marchant (Paris)
bpt6k6122334f	3038	L'Autorité dans l'embarras, comédie-vaudeville en 1 acte, de MM. Alexis Decomberousse et Jaime... [Paris, Variétés, 14 janvier 1835.]	1835	Jaime, Ernest (1804-1884). Auteur du texte ¤ Decomberousse, Alexis (1793-1862). Auteur du texte	Marchant (Paris)
bd6t54199277j	3039	Le Cabaret de Lustucru, comédie vaudeville en 1 acte, par MM. Jaime et Étienne Arago... [en collaboration avec P.-F. Dumanoir]. [Paris, Vaudeville, 24 février 1838.]	1838	Jaime, Ernest (1804-1884). Auteur du texte ¤ Arago, Étienne (1802-1892). Auteur du texte	Marchant (Paris)
bpt6k6388899h	3040	Le Carlin de la marquise : vaudeville en deux actes / par M. Varin, Jaime et Clairville	1844	Varin (1798-1869). Auteur du texte ¤ Jaime, Ernest (1804-1884). Auteur du texte ¤ Clairville (1811-1879). Auteur du texte	C. Tresse (Paris)
bpt6k5818226m	3041	Le célèbre Vergeot : vaudeville en un acte / par M. Varin	1853	Varin (1798-1869). Auteur du texte ¤ Jaime, Ernest (1804-1884). Auteur du texte	impr. de A. Daix (Clermont)
bpt6k30464836	3042	Le chevreuil, ou Le fermier anglais : comédie en trois actes, mêlée de chant / par MM. Léon H*** et Jaime...	1838	Halévy, Léon (1802-1883). Auteur du texte ¤ Jaime, Ernest (1804-1884). Auteur du texte	J.-N. Barba (Paris)
bpt6k30438590	3043	Louise Duval, ou Un préjugé : drame en quatre actes, mêlé de chants / par MM. Léon Halévy et Jaime...	1837	Halévy, Léon (1802-1883). Auteur du texte ¤ Jaime, Ernest (1804-1884). Auteur du texte	Nobis (Paris)
bd6t5753643t	3044	La Métempsycose, bêtise en 1 acte, mêlée de couplets, par MM. Frédéric de Courcy et Jaime... [Paris, Ambigu-comique, 7 février 1832.]	1832	Jaime, Ernest (1804-1884). Auteur du texte ¤ Courcy, Frédéric de (1796-1862). Auteur du texte	R. Riga (Paris)
bpt6k134071s	3045	La sylphide : drame en deux actes, mêlé de chant, imité du ballet de M. Taglioni / par MM. Jaime et Jules Sévestre... , Paris, Montmartre, 20 septembre 1832	1832	Jaime, Ernest (1804-1884). Auteur du texte ¤ Séveste, Jules (18..-1854). Auteur du texte	Barba (Paris)
bpt6k61135041	3046	L'Auberge de Bagnères, comédie en 3 actes, mêlée de chants, paroles de M. Jalabert, musique de M. Catel... [Paris, Opéra-comique national, 16 avril 1807.]	1807	Jalabert, C. (17..-18.. , librettiste). Auteur du texte	Mme Masson (Paris)
bpt6k61129028	3047	L'Auberge de Bagnères, comédie en 3 actes, mêlée de chants, paroles de M. Jalabert, musique de M. Catel... [Paris, Opéra-comique national, 16 avril 1807.]. 2e édition. Edition 2	1810	Jalabert, C. (17..-18.. , librettiste). Auteur du texte	Mme Masson (Paris)
bpt6k166662z	3048	Allez-vous-en gens de la noce : pochade en un acte, mêlée de couplets / de MM. Ch. Gabet et A. de Jallais...	1854	Gabet, Charles (1821-1903). Auteur du texte ¤ Jallais, Amédée de (1826-1909). Auteur du texte	Beck (Paris)
bpt6k57447488	3049	Capitaine... de quoi ? : vaudeville en un acte / par MM. Xavier Eyma et Amédée de Jallais...	1850	Eyma, Xavier (1816-1876). Auteur du texte ¤ Jallais, Amédée de (1826-1909). Auteur du texte	impr. de Arbieu (Poissy)
bpt6k9633513c	3050	Le médecin sans enfants, ou Le Don Juan de Vincennes et ce qu'on perd quand on a une paire de pères : parodie en deux tableaux / par MM. Ch. Cabot et A. de Jallais...	1856	Cabot, Charles (1807?-1886). Auteur du texte ¤ Jallais, Amédée de (1826-1909). Auteur du texte	impr. de Morris (Paris)
bpt6k14244751	3051	On lit dans "l'Akhbar"... : vaudeville en un acte / par MM. Amédée de Jallais et William Busnach	1864	Jallais, Amédée de (1826-1909). Auteur du texte ¤ Busnach, William (1832-1907). Auteur du texte	E. Dentu (Paris)
bpt6k841356s	3052	Sébastopol ou La revanche de Moscou : tableau militaire et patriotique en deux actes suivis d'une apothéose / par MM. Maurice Bouquet et Édouard Jaloux...	1855	Bouquet, Maurice (1831-1893). Auteur du texte ¤ Jaloux, Édouard. Auteur du texte	Michel Lévy frères (Paris) ¤ Laffite & Roubaud (Marseille)
bpt6k370277z	3053	Exercice de nuit : fantaisie militaire en un acte... / Léon Jancey	1903	Jancey, Léon (1862?-1910). Auteur du texte	C. Joubert (Paris)
bpt6k9611842z	3054	Théâtre et poésies d'Abel Jannet...	1856-1858	Jannet, Abel. Auteur du texte	impr. de Ardant (Angoulême)
bpt6k9611969z	3055	Théâtre et poésies d'Abel Jannet...	1856-1858	Jannet, Abel. Auteur du texte	impr. de Ardant (Angoulême)
bpt6k433036n	3056	Des chemins de fer de l'Europe centrale : considérés comme lignes stratégiques / par A. Jardot,...	1842	Jardot, Alexandre (1804-1890). Auteur du texte	Leneveu (Paris)
bpt6k1513071n	3057	Par la taille, 1 acte comique et moral, en prose et en vers, pour esjouir grands et petits / Alfred Jarry	1906	Jarry, Alfred (1873-1907). Auteur du texte	E. Sansot (Paris)
bpt6k57895435	3058	Ubu roi : comédie / A. Jarry	1900	Jarry, Alfred (1873-1907). Auteur du texte	la "Revue blanche" (Paris)
btv1b10881737q	3059	Ubu roi : comédie / A. Jarry	1900	Jarry, Alfred (1873-1907). Auteur du texte	la "Revue blanche" (Paris)
bpt6k3042134f	3060	Le théâtre révolutionnaire (1788-1799) / par E. Jauffret	1869	Jauffret, Eugène. Auteur du texte	Furne, Jouvet et Cie (Paris)
bpt6k87119000	3061	Les horreurs sans horreur , poème comique tiré des visions de Dom F. de Quevedo, avec plusieurs satyres et pièces galantes, par Mr Jaulnay. - Poisies [sic] diverses	1671	Jaulnay, Charles (16..-167.? , poète satirique). Auteur du texte	J.-B. Loyson (Paris)
bpt6k8711899s	3062	Les horreurs sans horreur , poème comique tiré des visions de Dom F. de Quevedo, avec plusieurs satyres et pièces galantes, par Mr Jaulnay. - Poisies [sic] diverses	1671	Jaulnay, Charles (16..-167.? , poète satirique). Auteur du texte	J.-B. Loyson (Paris)
bpt6k9617946t	3063	"The Count of Narbonne", ou Le comte de Narbonne , tragédie, par Robert Jephson,...	1786	Jephson, Robert. Auteur du texte	[s.n.][s.n.]
bpt6k61294309	3064	Le Bal manqué, ou les Leçons de la Providence dans la malice des choses, comédie en 3 actes, par Mme C. Joanin	1874	Joanin, Mme C.. Auteur du texte	Briday (Lyon)
bpt6k6372888k	3065	De la propriété de la pensée et de la contrefaçon considérée comme droit d'aubaine et de détraction / par M. Jobard	1837	Jobard, Jean-Baptiste-Ambroise-Marcellin (1792-1861). Auteur du texte	(Versailles)
bpt6k4244400	3066	Le bateau de Bouille : comédie ([Reprod. en fac-sim.]) / par le sieur Jobé, réimprimée page pour page d'après l'édition que J.-B. Besongne a publiée vers 1690 , et précédée d'une notice par Édouard Méry	1690	Jobé, Jean-Baptiste. Auteur du texte	impr. de H. Boissel (Rouen)
bpt6k1510696m	3067	Balde, reine des Sarmates . Tragédie	1651	Jobert, F. (1...-16..). Auteur du texte	A Paris, chez Augustin Courbé, imprimeur & libraire de Monseigneur le duc d'Orléans, dans la petite sale du Palais, à la Palme
bpt6k6365748c	3068	Des actions civiles envisagées sous le double rapport de la théorie et de la pratique, comme personnelles, réelles et mixtes / par M. A. Joccotton,...	1847	Joccotton, Damase-Auguste (avocat à Louhans). Auteur du texte	E. Guilbert (Paris) ¤ M. Lamarche (Dijon)
bpt6k15211277	3069	Polixène, tragédie [paroles de Joliveau, musique de d'Auvergne]... [Paris, Académie royale de musique, 11 janvier 1763.]	1763	Joliveau, Nicolas-René (17..-1790). Auteur du texte	impr. de Lormel (Paris)
bpt6k9793077g	3070	L'École des amans comedie . Par M. Jolly. Cette pièce a esté joüée pour la premiere fois le 18 octobre 1718	1719	Jolly, François Antoine (1672-1753). Auteur du texte	P. Ribou (Paris)
bpt6k57408528	3071	Méléagre , tragédie représenté pour la première fois par l'Académie royale de musique, le vendredi vingt-quatrième jour de may 1709	1709	Jolly, François Antoine (1672-1753). Auteur du texte	impr. de C. Ballard (Paris)
bpt6k6332386x	3072	Dictionnaire des erreurs sociales ou Recueil de tous les systèmes qui ont troublé la société, depuis l'établissement du christianisme jusqu'à nos jours / par M. le Marquis de Jouffroy,.... [suivi des] Principes de la Révolution française considérés comme principes générateurs du socialisme et du communisme / par M. Albert Du Boys,...	1852	Jouffroy, Achille de (1785-1859). Auteur du texte ¤ Du Boys, Albert (1804-1889). Auteur du texte	J.-P. Migne (Petit-Montrouge)
bpt6k6289913d	3073	Les beaux hommes de Paris : vaudeville en 1 acte / par MM. Jouhaud et Royer	1839	Jouhaud, Auguste (1805-1888). Auteur du texte	J.-N. Barba (Paris)
bpt6k6388921w	3074	Les belles femmes de la rue Mouffetard : vaudeville en un acte / par M. Auguste Jouhaud...	1840	Jouhaud, Auguste (1805-1888). Auteur du texte	L.-A. Gallet (Paris)
bpt6k62304353	3075	Ce que deviennent les filles de marbre : vaudeville fantastique en un acte / par Auguste Jouhaud	1875	Jouhaud, Auguste (1805-1888). Auteur du texte	Tresse (Paris)
bpt6k6456809w	3076	Constantine, à-propos patriotique en 1 acte, mêlé de couplets, par MM. de Cès-Caupenne, Clairville et Jouhaud... [Paris, Gaîté, 29 octobre 1837.]	1837	Jouhaud, Auguste (1805-1888). Auteur du texte ¤ Clairville (1811-1879). Auteur du texte ¤ Cès Caupenne, Octave de (Bon). Auteur du texte	Marchant (Paris)
bpt6k9667975x	3077	Les fleurs animées : vaudeville en un acte / par MM. Jouhaud et Bricet...	1846	Jouhaud, Auguste (1805-1888). Auteur du texte ¤ Bricet, J. Auteur du texte ¤ Bricet. Auteur du texte	Marchant (Paris)
bpt6k9797054q	3078	Les haricots malades : revue en 7 tableaux, mêlée de couplets / par M. Auguste Jouhaud...	1851	Jouhaud, Auguste (1805-1888). Auteur du texte	Dechaume (Paris)
bpt6k201272f	3079	L'Île de Monte-Christo : comédie-vaudeville en un acte / par M. Auguste Jouhaud	1847	Jouhaud, Auguste (1805-1888). Auteur du texte	Marchant (Paris)
bd6t57531061	3080	L'Île de Monte-Christo : comédie-vaudeville en un acte / par M. Auguste Jouhaud	1847	Jouhaud, Auguste (1805-1888). Auteur du texte	Marchant (Paris)
bpt6k57773514	3081	Les trois Pierrots, ou Pierrot-le-Rusé, Pierrot-le-Naïf, Pierrot-le-Dévoué : grande pantomine en douze tableaux , précédé de Le directeur et l'auteur : préface , et de Le baptême des Pierrots : prologue / par M. Auguste Jouhaud...	1850	Jouhaud, Auguste (1805-1888). Auteur du texte	Dechaume (Paris)
bpt6k9633499j	3082	Un déluge d'inventions, revue de l'Exposition de l'industrie : vaudeville en trois actes / par MM. Barthélemy Thouin, Jouhaud et Bricet	1849	Thouin, Mathieu-Barthélémy (1804-18..). Auteur du texte ¤ Jouhaud, Auguste (1805-1888). Auteur du texte ¤ Bricet, J. Auteur du texte	Dechaume (Paris)
bd6t54193840q	3083	Mam'zelle Pantalon : vaudeville opérette en 2 actes et 3 tableaux / de MM. E. Joullot, Andrézy et Arnould , musique arrangée par L. Hallet,...	1907	Joullot, Eugène (1872-1941). Auteur du texte	Édition universelle (Paris)
bpt6k3407196z	3084	Bébé s'amuse : vaudeville en deux actes et trois tableaux / Daniel Jourda et Lucien Hoche	1914	Jourda, Daniel (1867-1952). Auteur du texte ¤ Hoche, Lucien. Auteur du texte	C. Joubert (Paris)
bpt6k33761488	3085	Chounette est sans pudeur !... : vaudeville en un acte / Daniel Jourda	1913	Jourda, Daniel (1867-1952). Auteur du texte	G. Ondet (Paris)
bpt6k5625262b	3086	L'Accordée du village, comédie-vaudeville en 1 acte, par MM. Brazier, Carmouche et Jouslin de La Salle... [Paris, Variétés, 10 février 1824.]	1824	Jouslin de La Salle, Armand-François (1794-1863). Auteur du texte ¤ Carmouche, Pierre-Frédéric-Adolphe (1797-1868). Auteur du texte ¤ Brazier, Nicolas (1783-1838). Auteur du texte	Pollet (Paris)
bpt6k57802366	3087	Les Acteurs à l'auberge, comédie en 1 acte, mêlée de couplets, par MM. Francis, Jouslin de La Salle et Maurice Alhoy. [Paris, Porte Saint-Martin, 28 mai 1825.]	1825	Jouslin de La Salle, Armand-François (1794-1863). Auteur du texte ¤ Alhoy, Maurice (1802-1856). Auteur du texte ¤ Francis (1778-1841). Auteur du texte	Bezou (Paris)
bpt6k58441790	3088	L'Amour et les poules, comédie-folie en 1 acte, par MM. Jouslin de La Salle, St- Amand [A. Lacoste] et Henry... [Paris, Théâtre de la Gaîté, 16 janvier 1827.]	1826	Jouslin de La Salle, Armand-François (1794-1863). Auteur du texte ¤ Saint-Amand (1797-1885). Auteur du texte ¤ Villemot, Henri (1796?-1870). Auteur du texte	Bezou (Paris)
bpt6k58465619	3089	L'Anonyme, comédie-vaudeville en 2 actes, par MM. Dupeuty, de Villeneuve et Jouslin de La Salle. [Paris, Vaudeville, 1826.]	1826	Jouslin de La Salle, Armand-François (1794-1863). Auteur du texte ¤ Dupeuty, Charles (1798-1865). Auteur du texte	Bezou (Paris)
bpt6k56870351	3090	L'avocat et le médecin , comédie en 1 acte, mêlée de vaudevilles, par MM. Jouslin de La Salle, Philadelphe-Maurice et Chavranche	1824	Jouslin de La Salle, Armand-François (1794-1863). Auteur du texte ¤ Alhoy, Maurice (1802-1856). Auteur du texte ¤ Chavanges, Alphonse de (1791-1831). Auteur du texte	Quoy (Paris) ¤ Barba (Paris)
bd6t57503076	3091	Le Oui des jeunes filles, comédie-vaudeville en 1 acte, imitée de l'espagnol [de Leandro Fernández de Moratín], par MM. Dupeuty, de Villeneuve et Jouslin de La Salle... [Paris, Gymnase dramatique, 3 mars 1823.]	1824	Jouslin de La Salle, Armand-François (1794-1863). Auteur du texte ¤ Fernández de Moratín, Leandro (1760-1828). Auteur du texte ¤ Dupeuty, Charles (1798-1865). Auteur du texte ¤ Villeneuve, Ferdinand de (1801-1858). Auteur du texte	Pollet (Paris)
bpt6k9756427s	3092	Le Polichinelle sans le savoir , comédie-parade mêlée de couplets, par MM. Francis, Dartois et Jouslin de La Salle	1823	Francis (1778-1841). Auteur du texte ¤ Jouslin de La Salle, Armand-François (1794-1863). Auteur du texte ¤ Artois, Armand d' (1788-1867). Auteur du texte	Mme Huet (Paris) ¤ Barba (Paris)
bpt6k5832748m	3093	Souvenirs sur le Théâtre-français / par Jouslin de La Salle (1833-1837) , annotés et publiés par M. G. Monval et le Comte Fleury	1900	Jouslin de La Salle, Armand-François (1794-1863). Auteur du texte	E. Paul (Paris)
bpt6k76011h	3094	A travers le brouillard : aventures comiques / Jules Jouy , racontées par Coquelin Cadet,...	1905	Jouy, Jules (1855-1897). Auteur du texte	A. Rouart (Paris)
bpt6k5808498h	3095	L'Amant et le mari, opéra-comique en 2 actes, par MM.** [V.-J. É. de Jouy et Jean-François Roger], musique de M. F. Fétis... [Paris, Opéra comique, 8 juin 1820.]	1820	Jouy, Étienne de (1764-1846). Auteur du texte ¤ Roger, Jean-François (1776-1842). Auteur du texte	L. Vente (Paris)
bpt6k5853783x	3096	L'arbitre, ou Les consultations de l'an sept, comédie en 1 acte, en prose mêlée de vaudevilles, par les CC. Dejouy et Longchamps... [Paris, Vaudeville, 25 pluviôse an 7]	1799	Jouy, Étienne de (1764-1846). Auteur du texte ¤ Longchamps, Charles de (1768-1832). Auteur du texte	le libraire au théâtre du Vaudeville (Paris)
bpt6k6113242p	3097	Les Aubergistes de qualité, opéra-comique en 3 actes... [Paris, Opéra-comique, 17 juin 1812.] Paroles de V.-J. É. de Jouy, musique de M. Catel	1812	Jouy, Étienne de (1764-1846). Auteur du texte	Mme Masson (Paris)
bpt6k19104178	3098	Le Carrosse espagnol, ou Pourquoi faire ? comédie-vaudeville en 1 acte et en prose, par Gersin, Année et Dejouy... [Paris, Vaudeville, 14 nivôse an 8.]	1799	Jouy, Étienne de (1764-1846). Auteur du texte ¤ Année, Antoine. Auteur du texte ¤ Gersin, Nicolas (1766-1833). Auteur du texte	chez le libraire au théâtre du Vaudeville (Paris)
bpt6k1910432z	3099	La Conjuration d'Amboise, tragédie en 5 actes, avec un intermède composé d'un mystère et d'un ballet entre le 3e et le 4e acte, par M. É. Jouy,... [Préface de Philarète Chasles.]	1841	Jouy, Étienne de (1764-1846). Auteur du texte	Ledoyen (Paris)
bpt6k1910387k	3100	Julien dans les Gaules, tragédie en 5 actes, par M. É. Jouy,...	1827	Jouy, Étienne de (1764-1846). Auteur du texte	A. André (Paris)
bpt6k97733346	3101	La Marchande de modes, parodie de la Vestale , par M. É. Jouy...	1808	Jouy, Étienne de (1764-1846). Auteur du texte	Mme Masson (Paris)
bpt6k5854840t	3102	L'Anglais mal servi, ou les Étourderies de Pierre Léveillé, scène comique... par Jovial et Frisepoulet	1865	Jovial (01). Auteur du texte ¤ Frisepoulet. Auteur du texte	Pasteur (Saint-Étienne)
bpt6k6208405m	3103	Ah ! que les plaisirs sont doux ! : vaudeville en un acte / par M. Louis Judicis...	1850	Judicis, Louis (1816-1893). Auteur du texte	Librairie théâtrale (Paris)
bpt6k58460850	3104	Amour et caprice, comédie en 1 acte, en vers, par MM. Louis Judicis et Albert Blanquet... [Paris, Odéon, 18 septembre 1854.]	1854	Judicis, Louis (1816-1893). Auteur du texte ¤ Blanquet, Albert (1826-1875). Auteur du texte	impr. de Cardon (Troyes)
bpt6k5747348t	3105	Les cosaques : drame en 5 actes et 9 tableaux. [suivi de] Un monsieur qu'on n'attendait pas : scène comique en vers. Livr. 101 / par MM. Alph. Arnault et Louis Judicis , par M. Alexandre Dufaï	18..	Arnault, Alphonse-François (1819-1860). Auteur du texte ¤ Dufaï, Alexandre (1817-1857). Auteur du texte ¤ Judicis, Louis (1816-1893). Auteur du texte	(Paris)
bpt6k5747350w	3106	Les cosaques : drame en 5 actes et 9 tableaux. [suivi de] Un monsieur qu'on n'attendait pas : scène comique en vers. Livr. 101 / par MM. Alph. Arnault et Louis Judicis , par M. Alexandre Dufaï	18..	Arnault, Alphonse-François (1819-1860). Auteur du texte ¤ Dufaï, Alexandre (1817-1857). Auteur du texte ¤ Judicis, Louis (1816-1893). Auteur du texte	(Paris)
bpt6k5747354j	3107	Les cosaques : drame en 5 actes et 9 tableaux. [suivi de] Un monsieur qu'on n'attendait pas : scène comique en vers. Livr. 101 / par MM. Alph. Arnault et Louis Judicis , par M. Alexandre Dufaï	18..	Arnault, Alphonse-François (1819-1860). Auteur du texte ¤ Dufaï, Alexandre (1817-1857). Auteur du texte ¤ Judicis, Louis (1816-1893). Auteur du texte	(Paris)
bpt6k5747355z	3108	Les cosaques : drame en 5 actes et 9 tableaux. [suivi de] Un monsieur qu'on n'attendait pas : scène comique en vers. Livr. 102 / par MM. Alph. Arnault et Louis Judicis , par M. Alexandre Dufaï	18..	Arnault, Alphonse-François (1819-1860). Auteur du texte ¤ Dufaï, Alexandre (1817-1857). Auteur du texte ¤ Judicis, Louis (1816-1893). Auteur du texte	(Paris)
bpt6k57473497	3109	Les cosaques : drame en 5 actes et 9 tableaux. [suivi de] Un monsieur qu'on n'attendait pas : scène comique en vers. Livr. 102 / par MM. Alph. Arnault et Louis Judicis , par M. Alexandre Dufaï	18..	Arnault, Alphonse-François (1819-1860). Auteur du texte ¤ Dufaï, Alexandre (1817-1857). Auteur du texte ¤ Judicis, Louis (1816-1893). Auteur du texte	(Paris)
bpt6k57473519	3110	Les cosaques : drame en 5 actes et 9 tableaux. [suivi de] Un monsieur qu'on n'attendait pas : scène comique en vers. Livr. 102 / par MM. Alph. Arnault et Louis Judicis , par M. Alexandre Dufaï	18..	Arnault, Alphonse-François (1819-1860). Auteur du texte ¤ Dufaï, Alexandre (1817-1857). Auteur du texte ¤ Judicis, Louis (1816-1893). Auteur du texte	(Paris)
bpt6k62816023	3111	Couronnement de Napoléon Bonaparte comme chef de la nation française, par S. S. Pie VII, souverain pontife : tiré du grand prophète Daniel, dans son livre mystérieux et prophétique , par J. F. Jurie, des Camiers, né en 1747, dans le diocèse de Lyon.	1804	Jurie, J.-F. (1747-18..). Auteur du texte	A Lyon, de l'imprimerie de Ballanche père et fils, aux halles de la Grenette. Frimaire an 13.
bpt6k58006979	3112	Agnimitra et Mâlavikâ, comédie en 5 actes et un prologue, mêlée de prose et de vers, traduite du sanscrit et du prâcrit, par Victor Henry,...	1889	Kālidāsa (03..-04..). Auteur du texte	Maisonneuve et C. Leclerc (Paris)
bpt6k6240362x	3113	Après la bataille : drame-vaudeville en un acte / par M. Alphonse Keller	1852	Keller, Alphonse. Auteur du texte	impr. de Vialat (Lagny)
bpt6k5832452g	3114	A bon chat, bon rat : comédie en 1 acte et en prose / par le Vte Émile de Kératry,...	1856	Kératry, Émile de (1832-1905). Auteur du texte	impr. de Hennuyer (Paris)
bpt6k9380998	3115	Sacrée nuit de noces ! : vaudeville en un acte / de MM. Émile Herbel et Aug. Kesler...	1913	Herbel, Émile (1863-1922). Auteur du texte ¤ Kesler, Auguste. Auteur du texte	G. Krier (Paris)
bpt6k56952198	3116	La mort d'Adam , tragédie traduite de l'allemand de M. Klopstock, avec des réflexions préliminaires sur cette pièce...	1762	Klopstock, Friedrich Gottlieb (1724-1803). Auteur du texte	Prault petit-fils (Paris) ¤ Dessain junior (Paris)
bpt6k5436231w	3117	Virginius, tragédie en 5 actes, de J. S. Knowles, conforme aux représentations données à Paris	1828	Knowles, James Sheridan (1784-1862). Auteur du texte	(Paris)
bpt6k5448777h	3118	Guillaume Tell , tragédie en 5 actes , de J. S. Knowles. Conforme aux représentations données à Paris	1828	Knowles, James Sheridan (1784-1862). Auteur du texte	Mme Vergne (Paris)
